homo (eV),lumo (eV),vertical_excitation_energy (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol),lumo-homo (eV)
-7.83062062,-3.64795844,2.797500122,6.181726915,6.286128974,6.503552185,2.513893273,1.852968054,42.0292978,58.17949693,-96.67466405,168.1115436,4.18266218
-7.651025471,-4.139396076,2.728300119,10.21979022,10.14393416,11.71729026,2.31250255,1.314028862,29.46217506,54.72003982,-108.2321248,163.0983742,3.511629395
-7.315509078,-3.486322806,2.777900121,5.406342353,5.683149692,8.2765283,,1.676428199,38.54034776,54.29019615,-92.96796839,157.503504,3.829186272
-6.562842135,-3.615304777,2.246300098,2.818340632,2.707552299,8.403313749,1.852690137,1.056965889,22.67441021,41.59380656,-96.99406613,136.8063746,2.947537358
-7.348434856,-4.163342096,2.430900106,7.824455663,7.91892111,18.83477878,2.040268235,1.528846702,34.52303514,47.2445251,-107.7445503,157.7225046,3.18509276
-8.491585192,-4.271643413,2.663300116,2.222385608,2.153043265,6.516849603,2.227523641,1.965932587,45.27728439,51.88997423,-111.240403,183.3330294,4.219941779
-6.523929852,-3.855309203,1.999600087,2.416896138,4.199307442,8.495262705,1.307890703,0.706766777,16.72311485,31.1940999,-101.657713,132.5217432,2.668620649
-7.578643183,-3.615032663,2.778400121,2.696558141,2.308649714,,,,,44.11576523,-96.57049755,157.7896481,3.96361052
-8.50763991,-4.302936507,2.854600125,17.53494727,16.73859201,14.33620333,,1.883029289,42.66872947,50.6123659,-112.4878908,180.2789431,4.204703403
-5.72064973,-3.813675782,1.353600059,12.16012423,11.81500292,28.28489782,,0.307195326,6.338468409,22.22511376,-100.2182074,118.7429006,1.906973948
-8.467367058,-4.312460492,2.718000119,6.916476141,6.235752588,11.31338061,2.433072915,1.965538892,44.98361017,56.39988141,-111.7160548,185.1490405,4.154906566
-6.512228956,-4.124974041,1.689500074,4.454011622,4.932480716,12.9104513,1.316255143,0.788130727,17.97311278,30.67640497,-107.72447,,2.387254915
-6.242836233,-3.585372252,1.843000081,5.752470318,,10.66638641,,0.916076216,22.25460668,,-95.69072994,128.5339235,2.657463981
-8.285322884,-4.629201028,2.650800116,5.508055978,4.680975352,,2.16829471,,,50.2427631,-118.5640605,180.7740477,3.656121856
-7.825994684,-3.924154011,2.721700119,8.676210777,,,,,,,-103.3080617,162.3616787,3.901840673
-6.246645827,-3.711633084,1.907600083,13.30814566,12.62505088,21.68869686,1.543408036,0.837130379,19.49607712,36.17777638,-97.56949188,132.3680035,2.535012743
-6.599577506,-3.625645103,2.086000091,7.070518617,,4.35368292,,1.214567708,27.42465334,,-97.45340272,139.3264508,2.973932403
-6.637401333,-4.100755907,1.788200078,4.916616454,5.578001857,12.79123012,1.390282158,0.794652752,18.4625698,33.14502538,-106.6959828,140.2206511,2.536645426
-7.003122364,-3.744830975,2.595900114,3.376328494,3.332381816,15.1239125,,1.679627986,38.75558335,50.72469001,-99.15520713,154.2555174,3.258291389
-5.519013358,-3.450131662,1.588000069,17.26169936,16.48870757,24.16700016,1.237734762,0.416270916,8.884899931,28.1475437,-92.22688026,115.8231012,2.068881696
-7.433334381,-3.763878946,2.758400121,6.44892642,6.03259047,12.5192402,,1.603267938,36.40116958,52.91846148,-100.5219217,158.3475036,3.669455435
-6.278755262,-3.552174361,2.110400092,8.713492826,6.696888721,24.44012675,,1.269082156,28.69724159,37.40518398,-94.91010874,136.1487452,2.726580901
-6.717947036,-3.68033999,2.180400095,5.377100012,3.860200001,1.7977,1.767521342,0.812458523,18.33393045,40.88346637,-97.62220264,142.4194426,3.037607046
-7.734564427,-3.795444154,2.75370012,3.77489184,3.271854688,2.957593381,2.358498785,1.771792462,40.37267404,54.73259,-100.3688095,165.9478926,3.939120273
-7.999059101,-4.167968031,2.178800095,7.085660904,,6.977901602,,1.283168429,29.50798322,,-109.7764245,169.9237896,3.83109107
-7.320407128,-3.721973411,2.720100119,7.003806983,7.234426704,13.75999868,,1.664045413,37.67438534,53.39285828,-98.04388869,156.9996143,3.598433717
-6.930740077,-4.215587957,1.949000085,3.716993121,4.823749274,10.99067876,,0.83189997,19.89078028,35.08842075,-109.6854357,146.0903703,2.71515212
-6.447193743,-3.526867771,2.157600094,9.454912123,9.482956899,11.97141844,1.792349876,1.079005616,24.79413561,41.85987037,-94.46583237,137.3303446,2.920325972
-7.421361371,-4.158444046,2.474800108,7.487682,8.025159289,18.1428117,,1.53753557,34.65418453,47.63420819,-108.3933946,158.5188135,3.262917325
-7.526397322,-4.06429265,2.664000116,10.17893721,10.24755371,19.13149533,2.259232622,1.60979595,35.9142226,52.11211241,-105.5890569,161.653221,3.462104672
-7.756605649,-3.56904542,2.756300121,6.019974678,5.929914054,4.201306012,,2.101569728,48.13433286,55.73032931,-94.6842055,167.6503245,4.187560229
-7.202853939,-3.761429921,2.646100116,4.727784666,4.656899436,1.879247046,2.226276437,1.35838832,30.68456259,50.72657254,-99.40370069,154.1513509,3.441424018
-8.308180449,-4.356270824,2.802300123,1.644911408,1.484667134,1.751234633,2.487016643,1.625257187,36.28257038,57.19932788,-113.090927,181.1066275,3.951909625
-7.041762533,-3.953270194,2.316800101,7.649329101,7.70892209,16.20204006,1.928891733,1.228121699,27.74342791,44.37806399,-103.2459383,151.3821537,3.088492339
-7.355509816,-3.838982372,2.555100112,5.811552232,5.99108178,14.73168097,,1.658169087,36.2493124,47.09580547,-102.0103731,158.4723779,3.516527444
-5.542959378,-3.480064187,1.37170006,12.36620502,14.04935293,18.39991008,1.043156869,0.44461718,11.32779247,25.59483709,-93.26478014,115.7729005,2.062895191
-8.390086721,-4.466749052,2.709800118,2.931508965,2.693161001,6.845604009,,2.062643758,47.23448496,51.23046227,-115.4635385,182.707403,3.923337669
-7.373197217,-4.337494968,2.074200091,10.25664123,,19.84071621,,1.245238206,28.48075098,,-112.2927355,157.1709242,3.035702249
-8.024093576,-3.928507832,2.677100117,6.634487521,7.354098372,8.07398718,,1.356403331,31.25308574,52.36060598,-103.5829106,164.7255051,4.095585744
-7.304624524,-3.800342203,2.592800113,8.696946589,8.672461719,8.422770249,,1.304406644,30.8803454,51.19155671,-98.51012787,156.0263478,3.504282321
-7.183261741,-3.45911142,2.75350012,13.35094835,13.50627769,12.81087217,2.386812834,1.702948307,38.72232537,56.02463103,-91.88237782,154.3502713,3.724150321
-8.128313186,-4.162797868,2.846600124,5.645199339,6.012463924,10.00744672,,1.977707525,45.33313269,52.10207227,-108.7717826,172.9684633,3.965515318
-5.972627167,-3.680612104,1.59340007,5.090919361,8.576842058,17.2469894,1.004603837,0.476826754,11.20291818,23.63889154,-97.43394994,117.3065325,2.292015063
-6.89291625,-3.85857457,2.142300094,5.196601451,5.309600039,1.863300011,1.610873184,0.91305548,22.21319109,38.91622565,-101.409847,145.7000597,3.03434168
-7.755517194,-3.987012313,2.154200094,4.080940039,,4.311328922,,1.452326923,32.26965032,,-104.8542439,164.0289701,3.768504881
-7.291563058,-4.156539249,2.410700105,4.402763207,4.768587138,13.27536048,,1.24610897,27.16862966,44.81543776,-110.1523024,154.2178669,3.135023809
-7.171288731,-3.901840674,2.091300091,10.15532736,11.66299552,,1.354008439,,,32.25082505,-102.177918,149.3132565,3.269448057
-6.094534178,-3.958168243,,16.46115965,,25.72263083,,0.355970919,8.087963501,,-103.8452094,120.5432239,2.136365935
-7.790347768,-4.496137349,2.473800108,5.434268291,4.841160475,2.689787802,1.849874798,1.102077198,25.8954139,43.57924503,-116.645138,166.2057988,3.294210419
-6.70624614,-3.499656385,2.421400106,6.034646459,6.003977543,8.290176762,2.063214406,1.321054026,30.07650637,47.75406241,-92.93533792,143.5771967,3.206589755
-7.857287779,-3.66346893,2.820200123,6.753551803,6.464186002,3.629710892,2.534888377,1.873087772,42.18115498,58.69656435,-97.16223854,167.3409626,4.193818849
-7.535921307,-4.183478521,2.122400093,2.326841391,1.48064412,,,,,32.30730087,-110.4880197,160.605281,3.352442786
-6.83794925,-3.683061128,2.237800098,4.781077349,,4.830113875,,0.948430826,19.45152398,,-96.5874403,132.2964675,3.154888122
-6.962577399,-3.916262709,2.332600102,8.419159889,8.901793194,20.34608631,1.930765289,1.353786058,30.0852915,44.32911829,-103.050783,149.0829607,3.04631469
-7.068429691,-3.99952955,2.323300102,4.373497966,4.366522061,11.04078002,,1.139740477,24.82237351,45.62868943,-104.5800224,153.1115685,3.068900141
-7.453470807,-3.919528075,2.598600114,4.819397769,6.039766726,8.242532554,,1.227414748,28.30002839,48.85471319,-102.6968679,151.5013804,3.533942732
-6.940536176,-4.15381811,1.972300086,7.128442025,9.152888775,14.89690711,1.476994783,0.955677491,21.67227833,34.63786929,-108.1172907,143.4259671,2.786718066
-6.866793319,-3.440879791,2.548000111,5.043123154,4.260714464,12.4162343,,1.463635975,33.27931231,46.0591606,-93.36329906,145.1007886,3.425913528
-6.550597011,-4.061299397,1.695100074,10.37296249,11.09333318,18.85864134,1.206859605,0.817099424,18.62760466,28.88486678,-106.5604408,137.426981,2.489297614
-6.10106491,-3.712449426,1.717500075,12.07665071,6.50774757,22.69553883,1.054654962,0.723457017,16.31397898,24.716952,-98.74418873,128.5546313,2.388615484
-7.165846454,-3.619114371,2.709300118,11.99293005,12.05354224,,,,,53.0665536,-96.79765581,154.8510234,3.546732083
-7.144893687,-4.238173408,2.020000088,1.25338686,1.28680033,13.91288372,1.509773817,1.335020814,31.31207159,36.07360988,-110.0675886,151.5835841,2.906720279
-6.835500225,-3.629454697,2.419300106,1.630400914,0.783096712,6.435995851,2.036074482,1.293297051,30.63436187,46.94143825,-96.20967988,145.9736536,3.206045528
-7.696468486,-3.743470406,2.833700124,7.587775665,8.316496946,12.87859097,2.406510433,1.638261509,37.16735807,55.68891371,-98.56597618,160.9215455,3.95299808
-8.439611444,-4.299943255,2.73960012,5.052463024,,11.85978177,,1.669093642,37.05566147,,-111.7329975,173.8231305,4.139668189
-6.03766238,-3.802247,1.543000067,9.839814489,10.68873575,16.97511741,1.162114359,0.5630395,12.87460215,27.38825781,-100.6944867,126.2171603,2.23541538
-7.863818511,-4.195451531,2.617200114,11.79790372,,13.01990525,,2.061672039,47.06819507,,-108.6513008,163.4045986,3.66836698
-6.979448458,-3.724966663,2.488200109,2.656669816,2.533437487,6.414657636,,1.350571033,31.04036019,48.52213342,-99.37546279,148.4221937,3.254481795
-6.324742505,-3.903201243,1.692600074,12.78727739,11.57482517,,,,,30.98576691,-102.3937811,,2.421541262
-7.218636543,-3.635169089,2.577100113,2.501444962,2.604789245,9.801693994,,1.713771201,37.92852649,48.99151016,,156.9362358,3.583467454
-7.892390467,-4.208512997,2.683000117,3.209793352,2.89919912,5.915954657,2.278717618,1.597401436,36.38234431,53.00882278,-109.603232,170.1158074,3.68387747
-5.78895031,-3.822383426,1.306600057,8.701778658,9.040910351,17.62987682,0.980989913,0.417475455,9.563864669,23.40294816,-101.0885624,121.460642,1.966566884
-7.640140916,-4.124974041,2.636300115,5.907149842,,9.321733822,,1.57392454,35.80942859,,-105.8933988,,3.515166875
-7.188159791,-4.029462075,2.402600105,16.21325073,17.5259031,28.53705273,1.979262219,1.646988473,37.61790953,46.33902961,-105.2545946,154.6213551,3.158697716
-7.752523941,-3.957624016,2.773800121,7.788792012,,6.331005084,,1.590817096,36.46454799,,-103.3802252,166.5741466,3.794899925
-8.477707385,-4.433279047,2.722700119,3.834900111,,9.688966043,,1.583719551,36.00332888,,-114.8912503,175.1139166,4.044428338
-6.542977823,-3.818573832,1.966500086,8.524782822,4.977519304,18.45037681,1.353015393,1.005564724,22.60224667,31.22359282,-100.9887884,138.1153584,2.724403991
-5.508128804,-3.46128833,1.509600066,11.99175834,11.20886528,18.77307182,,0.401659599,9.026089456,27.29099392,-92.25449065,116.1788988,2.046840474
-7.716877026,-4.164430551,2.151300094,3.866337763,4.152522311,3.588436208,1.518886332,1.431178234,32.0933203,35.59482052,-108.628083,162.9101215,3.552446475
-7.559323099,-4.102660704,2.155700094,3.223900006,3.686113088,3.215460853,1.582285199,1.472252461,33.10988488,36.88623404,-108.211417,160.2174804,3.456662395
-7.229248984,-3.898847421,2.559800112,10.06175639,10.16062048,16.51762764,2.150611342,1.384791528,31.86239698,50.01183979,-101.7537219,154.7129715,3.330401563
-7.368299168,-4.179668927,2.364400103,9.095076967,9.659962249,15.02555921,1.905601535,1.237797524,27.81308141,44.03983664,-108.277933,155.0712791,3.188630241
-5.724459325,-3.33230636,1.789800078,9.904310743,,21.9775267,,0.652906791,14.69688829,,-90.47236509,115.6229258,2.392152965
-6.302973396,-4.446068399,1.15250005,13.19876273,,30.41730765,,0.449823263,8.532867382,,-115.3267416,,1.856904997
-6.940536176,-4.032999556,2.273100099,4.868317185,4.417535199,15.23938284,1.721770779,1.118256435,25.62433001,40.45048516,-105.3587611,147.6961658,2.90753662
-7.255371915,-4.118715422,2.415600106,2.661293516,2.659802961,11.95304334,2.007516979,1.315512155,29.91900161,46.3936229,-107.3536122,154.9878204,3.136656493
-7.033054889,-3.658570881,2.421400106,5.459465583,5.588699902,5.18512271,2.044777039,1.419917618,34.53119276,49.4753196,-96.40860023,153.9894536,3.374484008
-6.50896359,-3.692585114,2.166700095,3.085574943,3.887162196,11.80346581,1.792666164,1.068716038,25.34885356,42.10648141,-97.46469788,137.6804947,2.816378476
-8.291309389,-4.023203456,2.766700121,3.606416564,3.910280944,5.625444766,2.341662013,2.056003364,47.06882258,54.11261111,-105.1209352,177.0679796,4.268105933
-6.308415673,-3.479247845,2.084000091,6.579694192,4.844997412,16.24483505,,1.037608254,24.08567795,30.71719306,-92.81611121,129.5599007,2.829167828
-7.044211557,-3.748912683,2.534500111,7.517038487,7.985538007,17.34496544,2.13604904,1.491730289,33.43995461,49.56693591,-98.78121176,151.5641313,3.295298874
-7.894295264,-4.20524763,2.682800117,7.748948913,7.704218106,10.30092541,2.258927996,1.601674984,34.45400915,50.58287298,-111.1500417,167.3930458,3.689047634
-6.948971706,-3.957624016,2.312400101,8.584351351,10.06896848,12.86551804,1.920539718,1.119898479,25.18319119,44.23310941,-103.3262594,141.3363621,2.99134769
-7.62000449,-4.182934294,2.476300108,7.553525286,7.498804114,15.9515518,1.997927752,1.850039891,42.46667158,46.3729151,-108.7579774,163.0255832,3.437070196
-7.112784251,-3.614760549,2.573400113,9.718996518,9.988856516,10.53219429,2.197110798,1.484291594,33.7882221,50.60922836,-95.86078488,153.4761512,3.498023702
-6.39766902,-3.641427707,2.095000092,3.278330217,3.447890227,12.37873858,1.748841491,1.03072282,23.70415248,40.7604746,-95.95428372,136.6074543,2.756241313
-6.242292005,-3.357340835,2.175200095,0.975321593,,13.99700423,,1.065231892,24.1867069,,-91.3094621,128.4899979,2.88495117
-7.720958733,-3.856669773,2.152300094,4.356121629,3.795893036,4.86279113,1.761757972,1.448905908,32.38134693,41.18655321,-102.2958897,162.4595701,3.86428896
-7.292651514,-3.763606832,2.547400111,6.229941633,6.019184363,13.73887283,2.066972434,1.656997365,36.29323803,46.77828591,-100.400185,156.8967028,3.529044682
-5.92772838,-3.849050584,1.37040006,17.04554865,18.49614317,26.88040048,1.000645125,0.495630638,11.62899679,24.13336863,-101.5165235,123.3532092,2.078677796
-6.752505497,-3.824832451,2.107000092,9.078989945,7.465651335,5.44574481,,0.726747282,16.40057522,39.63284093,-100.6028704,142.2060896,2.927673046
-6.974006181,-3.931228971,2.194200096,4.793265306,4.797714858,2.713682065,1.684200963,0.989069943,23.34145227,40.13924069,-103.8044213,147.5292484,3.04277721
-7.093192053,-3.910276204,2.398700105,7.336829908,7.228910034,3.013897344,2.007215577,1.267735491,29.57700921,47.05250735,-101.8434557,151.6036644,3.182915849
-6.741620942,-4.234635928,1.678100073,7.273178074,,24.8934554,,1.019447102,22.35563563,,-110.3876182,140.6034316,2.506985014
-7.02815684,-3.837349688,2.336800102,8.519568633,8.707748098,6.788873393,1.962691891,1.151097149,24.82049099,44.25507222,-101.6972461,149.2881562,3.190807152
-6.174263539,-3.809321961,1.755100077,17.77995359,17.2209158,28.7693438,1.414694677,0.762608896,17.94926744,33.42238436,-98.51577546,129.9728016,2.364941578
-6.973461953,-4.083068506,2.152400094,4.776408773,4.584568449,10.45258899,1.778197803,1.10793336,25.73288907,41.68605038,-105.7189513,148.5050249,2.890393447
-7.41074893,-3.739116584,2.719200119,11.10301209,11.41751786,10.70000944,,1.716423767,39.46529603,52.16168562,-99.21670301,159.4305841,3.671632346
-6.059975717,-3.862656278,1.440200063,13.08029247,12.25843481,24.47938901,,0.683290698,15.48190205,25.26162981,-101.7405442,127.3629917,2.197319439
-6.175351995,-3.952453852,1.512500066,8.281340294,8.964099374,17.71151928,,0.589057395,13.54352675,26.88436809,-103.5640854,129.7826664,2.222898143
-7.095641078,-3.992998818,2.376600104,12.82588336,13.09606726,23.98915401,1.993629878,1.412014071,31.77329071,46.2750237,-103.9010577,153.2904086,3.10264226
-6.958767805,-4.022115001,2.228800097,10.75698306,10.7683566,20.62090133,1.862782274,1.191536263,26.56747604,43.18077682,-104.9521353,148.9794217,2.936652804
-6.008546197,-3.672448688,1.615200071,5.563281035,6.880128317,13.12578289,,0.639794113,14.53373595,29.05303919,-97.32601839,125.9278786,2.336097509
-6.631142714,-3.860207253,2.088700091,8.885007989,8.745826578,16.51876349,1.743837155,0.972331594,21.09371504,39.31845892,-102.0210407,140.2401039,2.770935461
-7.067885464,-3.526323544,2.727200119,7.58890171,7.280504778,10.74901684,,1.482876031,32.93543737,53.15879743,-94.29891498,149.2963138,3.54156192
-6.919583408,-4.080075254,2.121800093,8.875257658,,17.44011417,,1.068934546,24.51991418,,-105.0619493,148.9022381,2.839508154
-5.404453422,-3.729320485,1.056500046,11.24948517,,25.34782231,,0.176010593,3.785761797,,-97.80543527,108.2597352,1.675132937
-4.89777741,-3.347272622,0.946700041,20.58373888,,30.19702209,,0.033272178,-0.341364896,,-93.26038758,99.95967366,1.550504788
-7.863546397,-4.386203349,2.167700095,5.893604804,6.385784563,5.395612192,1.581297915,1.458555337,32.52881154,36.82975823,-112.9773479,166.3131028,3.477343048
-6.572094006,-3.761429921,2.108100092,10.20993782,9.288804096,20.36126748,,0.866623059,19.76841603,34.70501275,-97.26640504,133.6092163,2.810664085
-6.31521852,-3.858846684,1.809700079,8.489476226,7.784231645,17.63731419,,0.715041733,17.35878147,34.46593183,-100.5520422,135.4465626,2.456371836
-6.970740815,-3.804696025,2.2963001,1.376561724,0.978339394,4.714694274,,1.264859792,28.94448013,43.68905911,-100.6147931,147.8668483,3.16604479
-8.294846869,-4.427020428,2.829400124,4.603970988,4.609082531,3.648864185,,1.567496394,34.57198085,50.13420405,,180.5958352,3.867826441
